,Unnamed: 0.1,Unnamed: 0,filename,n_objects,class,split,threshold,prompt_notation,predicted_counts,generated_description
1065,1065,1065,7410.jpg,44,nail polish,test,0.03,a nail polish,30,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1066,1066,1066,7411.jpg,233,markers,test,0.01,a marker,118,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
1067,1067,1067,7412.jpg,36,sheep,test_coco,0.03,a sheep,15,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1068,1068,1068,7417.jpg,43,stamps,test,0.05,a stamp,46,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1069,1069,1069,7420.jpg,21,deers,test,0.03,a deer,20,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
1070,1070,1070,7424.jpg,145,eggs,test,0.05,a egg,48,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1071,1071,1071,7426.jpg,253,sunglasses,test,0.05,a pair of sunglasses,313,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1072,1072,1072,7438.jpg,48,sauce bottles,test,0.03,a sauce bottle,45,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
1073,1073,1073,7440.jpg,32,legos,test,0.01,a lego piece,14,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
1074,1074,1074,7442.jpg,120,comic books,test,0.03,a comic book,75,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1075,1075,1075,7443.jpg,292,markers,test,0.01,a marker,140,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
1076,1076,1076,7449.jpg,60,stamps,test,0.05,a stamp,75,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1077,1077,1077,7452.jpg,85,eggs,test,0.05,a egg,51,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1078,1078,1078,7455.jpg,73,sunglasses,test,0.05,a pair of sunglasses,86,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1079,1079,1079,7459.jpg,11,elephants,test_coco,0.1,an elephant,3,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1080,1080,1080,7462.jpg,146,nail polish,test,0.03,a nail polish,82,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1081,1081,1081,7463.jpg,21,elephants,test_coco,0.1,an elephant,25,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1082,1082,1082,7472.jpg,15,deers,test,0.03,a deer,10,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
1083,1083,1083,7473.jpg,508,nail polish,test,0.03,a nail polish,273,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1084,1084,1084,7474.jpg,36,elephants,test_coco,0.1,an elephant,23,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1085,1085,1085,7475.jpg,122,sheep,test_coco,0.03,a sheep,15,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1086,1086,1086,7480.jpg,22,elephants,test_coco,0.1,an elephant,18,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1087,1087,1087,7483.jpg,191,apples,test_coco,0.03,an apple,203,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1088,1088,1088,7484.jpg,21,comic books,test,0.03,a comic book,20,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1089,1089,1089,7486.jpg,100,legos,test,0.01,a lego piece,72,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
1090,1090,1090,7488.jpg,19,carrom board pieces,test,0.03,a carrom board piece,17,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
1091,1091,1091,7490.jpg,114,nail polish,test,0.03,a nail polish,102,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1092,1092,1092,7491.jpg,194,sunglasses,test,0.05,a pair of sunglasses,269,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1093,1093,1093,7493.jpg,38,apples,test_coco,0.03,an apple,38,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1094,1094,1094,7500.jpg,181,sheep,test_coco,0.03,a sheep,82,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1095,1095,1095,7506.jpg,19,carrom board pieces,test,0.03,a carrom board piece,19,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
1096,1096,1096,7511.jpg,36,sunglasses,test,0.05,a pair of sunglasses,41,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1097,1097,1097,7512.jpg,98,nail polish,test,0.03,a nail polish,84,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1098,1098,1098,7514.jpg,28,eggs,test,0.05,a egg,28,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1099,1099,1099,7520.jpg,19,carrom board pieces,test,0.03,a carrom board piece,19,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
1100,1100,1100,7521.jpg,25,apples,test_coco,0.03,an apple,36,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1101,1101,1101,7522.jpg,84,keyboard keys,test,0.01,a keyboard key,79,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
1102,1102,1102,7523.jpg,94,sticky notes,test,0.03,a sticky note,50,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
1103,1103,1103,7525.jpg,26,elephants,test_coco,0.1,an elephant,22,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1104,1104,1104,7526.jpg,34,nail polish,test,0.03,a nail polish,17,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1105,1105,1105,7527.jpg,47,eggs,test,0.05,a egg,47,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1106,1106,1106,7529.jpg,124,keyboard keys,test,0.01,a keyboard key,104,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
1107,1107,1107,7530.jpg,16,deers,test,0.03,a deer,14,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
1108,1108,1108,7535.jpg,107,elephants,test_coco,0.1,an elephant,102,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1109,1109,1109,7536.jpg,24,nail polish,test,0.03,a nail polish,34,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1110,1110,1110,7538.jpg,41,apples,test_coco,0.03,an apple,41,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1111,1111,1111,7539.jpg,77,keyboard keys,test,0.01,a keyboard key,62,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
1112,1112,1112,7542.jpg,43,sauce bottles,test,0.03,a sauce bottle,43,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
1113,1113,1113,7547.jpg,19,elephants,test_coco,0.1,an elephant,18,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1114,1114,1114,7550.jpg,20,elephants,test_coco,0.1,an elephant,20,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1115,1115,1115,7554.jpg,71,markers,test,0.01,a marker,14,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
1116,1116,1116,7555.jpg,31,stamps,test,0.05,a stamp,37,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1117,1117,1117,7557.jpg,21,comic books,test,0.03,a comic book,20,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1118,1118,1118,7564.jpg,52,stamps,test,0.05,a stamp,42,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1119,1119,1119,7565.jpg,113,sticky notes,test,0.03,a sticky note,71,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
1120,1120,1120,7567.jpg,68,sauce bottles,test,0.03,a sauce bottle,66,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
1121,1121,1121,7573.jpg,18,carrom board pieces,test,0.03,a carrom board piece,18,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
1122,1122,1122,7580.jpg,15,eggs,test,0.05,a egg,15,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1123,1123,1123,7581.jpg,30,comic books,test,0.03,a comic book,18,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
